,trustlist_a_1,trustlist_b_1,trustlist_c_1,trustlist_a_2,trustlist_b_2,trustlist_c_2,trustlist_a,trustlist_b,trustlist_c,treat,y,female,ccpmember,urban,education,agegroup,income,life,pinterest,self_index,confucian_a,confucian_b,confucian_c,confucian_d,china,confucian_all,centraltrust_all,localtrust_all,weight_internet,college,young,high.income,high.life,high.pinterest,high.self,high.china,high.confucian_all
1138,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,0,0,1,5,2,3,2,2,2.666666667,3,2,2,4,4,2.75,2,2,0.1707994,1,1,0,0,0,0,1,1
1139,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,1,3,3,3,4,3,2,3,3,3,2,3,2.75,3,3,1.794325,0,1,0,1,1,0,0,1
1140,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,1,1,6,4,2,2,4,2.333333333,2,4,1,4,4,2.75,4,1,0.1339237,1,0,0,0,1,0,1,1
1141,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,0,0,1,3,1,7,4,4,3,4,4,4,4,4,4,4,3,1.794325,0,1,1,1,1,1,1,1
1142,NA,NA,NA,NA,NA,1,NA,NA,1,c,1,0,1,1,5,4,7,5,3,2.666666667,4,2,3,1,4,2.5,3,3,0.1339237,1,0,1,1,1,0,1,0
1143,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,5,3,7,5,3,3,1,3,2,2,4,2,4,3,0.1707994,1,1,1,1,1,1,1,0
1144,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,0,5,2,3,3,3,2,2,2,3,3,3,2.5,3,3,0.1707994,1,1,0,0,1,0,0,0
1145,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,0,1,1,4,4,8,4,3,2.666666667,4,2,3,1,4,2.5,3,3,1.40693,0,0,1,1,1,0,1,0
1146,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,0,0,1,4,4,1,1,3,3.666666667,1,1,1,1,1,1,1,1,2.993115,0,0,0,0,1,1,0,0
1147,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,0,1,4,4,6,4,3,2,3,3,3,2,4,2.75,3,4,3.758696,0,0,1,1,1,0,1,1
1148,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,0,4,2,4,4,2,2.666666667,2,2,2,4,4,2.5,4,4,1.794325,0,1,0,1,0,0,1,0
1149,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,1,0,0,4,4,2,3,3,2,2,4,4,4,3,3.5,4,3,3.758696,0,0,0,0,1,0,0,1
1150,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,3,1,3,2,2,2.333333333,1,1,3,4,5,2.25,3,2,1.794325,0,1,0,0,0,0,1,0
1151,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,0,0,1,3,1,5,5,2,2.666666667,2,3,2,3,5,2.5,3,3,1.794325,0,1,0,1,0,0,1,0
1152,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,1,1,3,4,7,4,4,3,3,2,3,3,5,2.75,3,3,1.40693,0,0,1,1,1,1,1,1
1153,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,1,1,3,4,7,4,3,2.333333333,4,3,4,3,4,3.5,3,3,1.40693,0,0,1,1,1,0,1,1
1154,0,NA,NA,NA,NA,NA,0,NA,NA,a,0,0,0,1,4,6,4,2,3,4,1,1,1,1,1,1,1,1,2.993115,0,0,0,0,1,1,0,0
1155,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,1,5,3,5,4,2,2.333333333,2,2,3,4,4,2.75,3,2,0.214487,1,1,0,1,0,0,1,1
1156,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,0,1,5,6,7,4,3,2.666666667,2,2,3,3,4,2.5,4,4,0.3577848,1,0,1,1,1,0,1,0
1157,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,1,1,5,4,8,5,3,3.333333333,3,3,4,3,4,3.25,4,4,0.1681787,1,0,1,1,1,1,1,1
1158,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,2,1,5,4,2,1.666666667,3,4,3,3,4,3.25,4,3,1.794325,0,1,0,1,0,0,1,1
1159,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,1,1,0,5,2,5,4,2,2.333333333,2,2,2,3,4,2.25,3,2,0.100821,1,1,0,1,0,0,1,0
1160,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,1,1,5,2,7,5,3,3.333333333,3,3,2,3,4,2.75,4,3,0.0802852,1,1,1,1,1,1,1,1
1161,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,1,0,1,4,2,9,5,4,3,4,4,4,4,5,4,4,4,2.253273,0,1,1,1,1,1,1,1
1162,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,0,0,3,1,5,5,2,2.666666667,1,1,2,2,4,1.5,4,3,1.794325,0,1,0,1,0,0,1,0
1163,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,1,0,1,4,5,4,1,3,3.333333333,1,1,1,1,2,1,1,1,3.758696,0,0,0,0,1,1,0,0
1164,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,2,2,4,5,1,3.333333333,2,3,3,4,5,3,3,3,1.794325,0,1,0,1,0,1,1,1
1165,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,1,2,4,7,4,4,2.333333333,3,4,3,3,5,3.25,3,3,3.758696,0,0,1,1,1,0,1,1
1166,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,1,1,7,5,1,4,2,4,2,4,5,3,4,3,1.794325,0,1,1,1,0,1,1,1
1167,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,0,1,3,1,4,3,3,3,2,1,3,3,4,2.25,4,3,1.794325,0,1,0,0,1,1,1,0
1168,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,3,2,7,5,3,2.666666667,3,3,4,4,5,3.5,3,3,1.794325,0,1,1,1,1,0,1,1
1169,NA,1,NA,NA,NA,NA,NA,1,NA,b,1,0,0,1,4,2,7,4,3,3,2,2,1,1,5,1.5,3,2,1.794325,0,1,1,1,1,1,1,0
1170,NA,NA,NA,NA,NA,0,NA,NA,0,c,0,0,0,1,3,6,2,1,3,2.666666667,2,2,1,2,1,1.75,1,1,2.993115,0,0,0,0,1,0,0,0
1171,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,5,7,6,4,3,3,3,3,3,3,4,3,3,2,0.2849104,1,0,1,1,1,1,1,1
1172,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,1,1,6,5,8,4,4,4,3,2,3,2,4,2.5,4,3,0.1339237,1,0,1,1,1,1,1,0
1173,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,0,0,1,5,4,5,3,3,2.333333333,2,1,1,1,3,1.25,3,2,0.2849104,1,0,0,0,1,0,0,0
1174,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,0,0,1,5,3,4,2,3,1.666666667,2,2,2,4,2,2.5,3,3,0.1707994,1,1,0,0,1,0,0,0
1175,NA,NA,NA,0,NA,NA,0,NA,NA,a,0,1,0,1,5,4,3,1,2,4.333333333,1,1,2,1,1,1.25,1,1,0.3577848,1,0,0,0,0,1,0,0
1176,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,5,2,4,3,3,2.333333333,3,3,2,3,4,2.75,4,3,0.1707994,1,1,0,0,1,0,1,1
1177,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,1,1,2,4,7,5,4,5,4,4,4,4,5,4,4,3,1.766799,0,0,1,1,1,1,1,1
1178,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,1,1,5,5,8,4,4,3.333333333,2,3,3,3,4,2.75,3,3,0.1681787,1,0,1,1,1,1,1,1
1179,NA,5,NA,NA,NA,NA,NA,5,NA,b,5,1,1,1,3,6,9,5,4,4.666666667,4,4,4,4,5,4,4,3,1.766799,0,0,1,1,1,1,1,1
1180,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,0,0,5,3,5,4,3,1.666666667,3,3,3,3,5,3,3,3,0.214487,1,1,0,1,1,0,1,1
1181,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,2,4,8,5,2,2.666666667,3,4,4,3,5,3.5,3,4,2.993115,0,0,1,1,0,0,1,1
1182,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,6,6,8,5,4,3.666666667,2,2,2,2,5,2,3,3,0.2849104,1,0,1,1,1,1,1,0
1183,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,1,1,5,4,8,5,4,3.333333333,2,2,4,4,5,3,4,4,0.1339237,1,0,1,1,1,1,1,1
1184,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,0,1,2,4,9,4,3,1.666666667,3,3,4,3,5,3.25,4,3,2.993115,0,0,1,1,1,0,1,1
1185,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,0,1,3,4,7,4,2,2.333333333,3,2,3,4,3,3,4,3,3.758696,0,0,1,1,0,0,0,1
1186,4,NA,NA,NA,NA,NA,4,NA,NA,a,4,1,1,1,5,6,8,5,4,5,4,4,4,3,5,3.75,2,4,0.1681787,1,0,1,1,1,1,1,1
1187,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,1,1,5,2,9,5,4,3.333333333,3,3,4,4,5,3.5,4,3,0.100821,1,1,1,1,1,1,1,1
1188,4,NA,NA,NA,NA,NA,4,NA,NA,a,4,1,1,1,5,6,8,5,4,5,4,4,4,4,5,4,4,4,0.1681787,1,0,1,1,1,1,1,1
1189,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,0,1,6,3,6,5,1,3.666666667,1,2,2,1,3,1.5,4,4,0.214487,1,1,1,1,0,1,0,0
1190,NA,NA,NA,NA,NA,5,NA,NA,5,c,5,0,0,1,2,4,8,5,4,1.666666667,3,4,4,3,4,3.5,3,4,2.993115,0,0,1,1,1,0,1,1
1191,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,1,3,4,7,3,2,1.333333333,3,3,2,3,4,2.75,4,3,3.758696,0,0,1,0,0,0,1,1
1192,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,1,1,1,5,4,7,5,3,4.333333333,2,1,3,4,4,2.5,3,3,0.1681787,1,0,1,1,1,1,1,0
1193,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,1,5,2,9,5,4,3.666666667,4,4,4,4,5,4,4,4,0.214487,1,1,1,1,1,1,1,1
1194,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,2,4,8,4,3,3,4,3,4,3,4,3.5,3,4,2.993115,0,0,1,1,1,1,1,1
1195,NA,NA,5,NA,NA,NA,NA,NA,5,c,5,1,1,1,4,2,9,5,4,1,4,4,4,4,5,4,4,4,1.059162,0,1,1,1,1,0,1,1
1196,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,1,1,5,4,8,5,4,4.333333333,3,4,3,2,4,3,4,4,0.1339237,1,0,1,1,1,1,1,1
1197,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,1,1,4,5,7,5,4,3.333333333,2,4,2,4,5,3,2,2,1.766799,0,0,1,1,1,1,1,1
1198,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,0,1,3,4,8,4,2,2,2,1,2,4,4,2.25,3,2,3.758696,0,0,1,1,0,0,1,0
1199,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,5,8,7,3,3,2.666666667,2,2,3,2,4,2.25,3,2,0.2849104,1,0,1,0,1,0,1,0
1200,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,0,3,3,4,3,2,2.333333333,2,3,3,3,3,2.75,3,3,2.253273,0,1,0,0,0,0,0,1
1201,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,6,7,8,5,4,3.666666667,2,3,3,3,5,2.75,3,4,0.2849104,1,0,1,1,1,1,1,1
1202,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,1,0,1,3,4,6,2,2,3,3,1,3,3,2,2.5,3,2,3.758696,0,0,1,0,0,1,0,0
1203,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,1,1,6,4,9,5,4,3.666666667,2,3,4,3,5,3,4,2,0.1681787,1,0,1,1,1,1,1,1
1204,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,1,5,3,7,3,4,2,2,2,3,2,4,2.25,4,3,0.214487,1,1,1,0,1,0,1,0
1205,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,1,5,3,6,4,4,3.666666667,2,4,3,4,5,3.25,4,4,0.1707994,1,1,1,1,1,1,1,1
1206,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,2,4,9,4,3,2.333333333,3,3,4,3,4,3.25,4,3,2.993115,0,0,1,1,1,0,1,1
1207,NA,NA,5,NA,NA,NA,NA,NA,5,c,5,1,1,1,4,4,9,5,4,1,4,4,4,4,5,4,4,4,1.766799,0,0,1,1,1,0,1,1
1208,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,0,0,1,5,3,9,4,1,2.333333333,2,2,2,4,4,2.5,3,2,0.1707994,1,1,1,1,0,0,1,0
1209,NA,NA,NA,4,NA,NA,4,NA,NA,a,4,1,1,1,3,6,8,5,4,5,4,4,4,3,5,3.75,4,4,1.766799,0,0,1,1,1,1,1,1
1210,NA,5,NA,NA,NA,NA,NA,5,NA,b,5,1,1,1,5,6,9,5,4,5,4,3,4,4,5,3.75,4,4,0.1681787,1,0,1,1,1,1,1,1
1211,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,1,1,4,6,7,5,4,3,2,4,2,4,5,3,2,2,1.766799,0,0,1,1,1,1,1,1
1212,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,1,2,4,7,4,2,2.666666667,1,2,2,2,4,1.75,3,2,3.758696,0,0,1,1,0,0,1,0
1213,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,1,1,3,3,5,4,3,3.333333333,2,2,4,4,4,3,4,3,0.8434338,0,1,0,1,1,1,1,1
1214,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,1,1,5,4,8,4,3,1.666666667,3,3,3,2,5,2.75,4,4,0.1339237,1,0,1,1,1,0,1,1
1215,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,1,1,6,2,9,5,4,3,3,3,3,3,5,3,4,4,0.100821,1,1,1,1,1,1,1,1
1216,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,1,1,3,4,7,5,3,2.333333333,3,3,2,4,5,3,4,3,1.766799,0,0,1,1,1,0,1,1
1217,NA,NA,NA,NA,2,NA,NA,2,NA,b,2,0,1,1,3,4,6,4,3,2.333333333,2,3,3,2,4,2.5,3,3,1.40693,0,0,1,1,1,0,1,0
1218,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,0,0,1,4,3,5,3,3,2.666666667,2,2,2,3,4,2.25,4,3,1.794325,0,1,0,0,1,0,1,0
1219,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,0,1,3,4,7,2,3,2,3,2,3,2,4,2.5,3,3,3.758696,0,0,1,0,1,0,1,0
1220,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,3,4,7,3,3,2.333333333,2,3,3,2,4,2.5,3,3,2.993115,0,0,1,0,1,0,1,0
1221,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,3,4,6,3,2,2.333333333,2,3,3,2,3,2.5,3,3,2.993115,0,0,1,0,0,0,0,0
1222,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,4,5,6,5,2,2.666666667,3,2,2,4,4,2.75,4,4,2.993115,0,0,1,1,0,0,1,1
1223,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,3,4,7,3,3,2.333333333,2,3,3,3,4,2.75,3,3,2.993115,0,0,1,0,1,0,1,1
1224,NA,NA,NA,1,NA,NA,1,NA,NA,a,1,0,0,1,1,2,7,1,2,1.333333333,2,2,1,3,3,2,3,2,1.794325,0,1,1,0,0,0,0,0
1225,NA,NA,NA,NA,NA,1,NA,NA,1,c,1,0,0,1,3,4,6,3,2,2.333333333,3,3,3,3,4,3,3,3,2.993115,0,0,1,0,0,0,1,1
1226,NA,NA,NA,NA,1,NA,NA,1,NA,b,1,0,0,1,3,4,6,3,3,2.333333333,2,3,3,3,4,2.75,3,3,2.993115,0,0,1,0,1,0,1,1
1227,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,0,0,1,3,4,6,3,3,2.333333333,2,3,3,3,4,2.75,3,3,2.993115,0,0,1,0,1,0,1,1
1228,NA,NA,NA,2,NA,NA,2,NA,NA,a,2,0,1,1,3,4,7,3,2,3.333333333,2,3,3,3,4,2.75,3,3,1.40693,0,0,1,0,0,1,1,1
1229,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,1,4,4,8,4,4,3,2,4,4,4,4,3.5,4,4,2.993115,0,0,1,1,1,1,1,1
1230,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,1,1,3,2,7,4,3,2.666666667,4,2,3,1,4,2.5,3,3,0.8434338,0,1,1,1,1,0,1,0
1231,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,1,1,4,6,7,5,3,4.333333333,2,3,3,4,4,3,4,4,1.766799,0,0,1,1,1,1,1,1
1232,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,1,4,4,8,4,4,3,2,4,4,4,5,3.5,4,4,2.993115,0,0,1,1,1,1,1,1
1233,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,1,1,1,4,4,6,5,4,4,3,3,4,4,4,3.5,3,3,1.766799,0,0,1,1,1,1,1,1
1234,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,0,0,1,3,4,6,3,3,2.333333333,2,3,3,3,4,2.75,3,3,2.993115,0,0,1,0,1,0,1,1
1235,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,1,1,1,4,6,8,5,3,4.666666667,2,3,4,3,4,3,4,3,1.766799,0,0,1,1,1,1,1,1
1236,NA,NA,1,NA,NA,NA,NA,NA,1,c,1,0,0,1,3,4,6,3,3,2.666666667,2,3,3,3,4,2.75,3,4,2.993115,0,0,1,0,1,0,1,1
1237,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,1,4,4,5,3,4,4,1,2,3,4,4,2.5,4,3,2.993115,0,0,0,0,1,1,1,0
1238,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,1,3,3,3,3,3,3.666666667,2,3,2,4,4,2.75,4,3,1.794325,0,1,0,0,1,1,1,1
1239,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,4,4,7,5,4,3,2,4,4,4,5,3.5,4,4,2.993115,0,0,1,1,1,1,1,1
1240,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,4,3,5,3,2,2.666666667,2,2,2,2,4,2,4,3,1.794325,0,1,0,0,0,0,1,0
1241,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,0,0,1,4,4,7,5,4,3,2,4,4,4,5,3.5,4,4,2.993115,0,0,1,1,1,1,1,1
1242,NA,5,NA,NA,NA,NA,NA,5,NA,b,5,1,1,1,4,4,8,5,4,3,4,4,4,4,5,4,3,4,1.766799,0,0,1,1,1,1,1,1
1243,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,3,1,6,4,4,4.333333333,2,2,2,3,5,2.25,4,3,1.794325,0,1,1,1,1,1,1,0
1244,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,0,1,4,4,6,5,4,3.666666667,2,4,4,4,5,3.5,4,4,2.993115,0,0,1,1,1,1,1,1
1245,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,0,1,4,3,5,3,3,1.666666667,4,3,3,2,4,3,4,3,2.253273,0,1,0,0,1,0,1,1
1246,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,0,0,3,2,1,3,3,2.333333333,1,1,4,4,5,2.5,4,2,1.794325,0,1,0,0,1,0,1,0
1247,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,0,0,4,2,3,5,2,2.666666667,2,3,2,4,5,2.75,4,3,2.253273,0,1,0,1,0,0,1,1
1248,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,1,0,1,4,1,5,3,2,2,2,2,4,4,5,3,4,2,2.253273,0,1,0,0,0,0,1,1
1249,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,0,1,4,3,6,4,3,2.666666667,2,2,3,3,2,2.5,3,2,2.253273,0,1,1,1,1,0,0,0
1250,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,0,1,5,3,7,5,4,3,3,4,4,4,4,3.75,4,3,0.214487,1,1,1,1,1,1,1,1
1251,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,0,1,4,3,6,4,3,3,2,4,4,1,5,2.75,4,2,1.794325,0,1,1,1,1,1,1,1
1252,1,NA,NA,NA,NA,NA,1,NA,NA,a,1,0,0,0,3,2,1,4,3,2.666666667,1,1,3,4,4,2.25,4,2,1.794325,0,1,0,1,1,0,1,0
1253,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,1,1,1,6,3,8,5,3,3,2,2,3,3,5,2.5,4,3,0.100821,1,1,1,1,1,1,1,0
1254,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,1,0,1,5,3,8,4,3,3,3,3,4,3,5,3.25,3,4,0.214487,1,1,1,1,1,1,1,1
1255,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,1,1,5,3,5,4,2,2.333333333,1,1,1,2,3,1.25,3,2,0.100821,1,1,0,1,0,0,0,0
1256,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,1,3,6,6,3,3,1.666666667,3,2,4,2,2,2.75,4,2,3.758696,0,0,1,0,1,0,0,1
1257,NA,NA,2,NA,NA,NA,NA,NA,2,c,2,0,0,1,5,5,7,2,3,2.666666667,3,2,4,3,4,3,4,3,0.2849104,1,0,1,0,1,0,1,1
1258,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,0,0,0,6,3,6,5,2,2,2,3,3,2,4,2.5,4,2,0.1707994,1,1,1,1,0,0,1,0
1259,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,0,1,1,5,4,6,5,4,3.666666667,1,4,3,4,5,3,4,3,0.1339237,1,0,1,1,1,1,1,1
1260,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,0,0,1,4,5,4,3,4,1.666666667,3,3,2,2,4,2.5,4,3,2.993115,0,0,0,0,1,0,1,0
1261,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,1,1,5,2,8,5,4,2.333333333,4,4,4,4,5,4,4,3,0.100821,1,1,1,1,1,0,1,1
1262,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,1,1,6,3,5,5,4,2,2,3,3,3,5,2.75,4,3,0.0802852,1,1,0,1,1,0,1,1
1263,NA,NA,3,NA,NA,NA,NA,NA,3,c,3,1,1,1,4,4,7,5,4,4,3,3,3,3,4,3,3,3,1.766799,0,0,1,1,1,1,1,1
1264,NA,NA,NA,NA,3,NA,NA,3,NA,b,3,1,1,1,3,4,6,4,4,2.333333333,3,3,4,4,4,3.5,3,4,1.766799,0,0,1,1,1,0,1,1
1265,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,1,0,1,4,3,7,4,4,2.666666667,3,3,3,3,4,3,4,3,2.253273,0,1,1,1,1,0,1,1
1266,NA,4,NA,NA,NA,NA,NA,4,NA,b,4,0,0,1,4,6,8,4,4,3.333333333,3,2,4,3,4,3,4,3,2.993115,0,0,1,1,1,1,1,1
1267,NA,NA,NA,NA,4,NA,NA,4,NA,b,4,0,0,1,4,2,6,4,4,2.666666667,2,2,3,4,5,2.75,4,3,1.794325,0,1,1,1,1,0,1,1
1268,NA,NA,NA,3,NA,NA,3,NA,NA,a,3,0,0,0,3,8,7,5,2,2,1,4,4,4,4,3.25,4,3,2.993115,0,0,1,1,0,0,1,1
1269,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,0,4,3,5,2,2,2.666666667,2,3,4,3,4,3,4,3,1.794325,0,1,0,0,0,0,1,1
1270,4,NA,NA,NA,NA,NA,4,NA,NA,a,4,0,1,1,4,5,8,4,3,2,3,3,3,3,5,3,3,2,1.40693,0,0,1,1,1,0,1,1
1271,NA,NA,NA,NA,NA,3,NA,NA,3,c,3,0,0,1,4,3,2,3,4,3.666666667,2,2,1,4,3,2.25,3,2,1.794325,0,1,0,0,1,1,0,0
1272,2,NA,NA,NA,NA,NA,2,NA,NA,a,2,1,0,1,3,6,6,3,3,2,2,3,3,2,4,2.5,4,3,3.758696,0,0,1,0,1,0,1,0
1273,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,0,3,2,6,4,2,2.666666667,2,3,2,3,3,2.5,3,3,1.794325,0,1,1,1,0,0,0,0
1274,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,1,0,0,3,6,5,2,2,2.666666667,1,2,2,4,3,2.25,3,3,3.758696,0,0,0,0,0,0,0,0
1275,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,0,0,3,6,7,3,1,3,2,3,3,2,4,2.5,3,2,3.758696,0,0,1,0,0,1,1,0
1276,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,0,0,0,4,2,4,3,3,3,2,1,3,3,4,2.25,4,3,1.794325,0,1,0,0,1,1,1,0
1277,3,NA,NA,NA,NA,NA,3,NA,NA,a,3,1,0,1,4,4,8,5,4,2.666666667,3,3,4,4,3,3.5,4,3,3.758696,0,0,1,1,1,0,0,1
1278,NA,NA,NA,NA,NA,1,NA,NA,1,c,1,0,1,0,4,3,5,2,4,3.666666667,2,1,2,3,2,2,3,2,0.8434338,0,1,0,0,1,1,0,0
1279,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,0,4,2,3,3,3,3,1,2,2,3,2,2,4,3,1.794325,0,1,0,0,1,1,0,0
1280,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,1,0,1,4,1,5,4,2,1.666666667,2,3,3,3,5,2.75,3,3,2.253273,0,1,0,1,0,0,1,1
1281,NA,3,NA,NA,NA,NA,NA,3,NA,b,3,0,0,0,3,1,4,3,3,4,1,1,1,3,4,1.5,3,2,1.794325,0,1,0,0,1,1,1,0
1282,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,0,2,1,4,3,2,4,2,1,3,4,4,2.5,4,3,1.794325,0,1,0,0,0,1,1,0
1283,NA,NA,NA,NA,NA,4,NA,NA,4,c,4,0,1,1,4,6,7,5,4,3,4,3,4,3,5,3.5,3,4,1.40693,0,0,1,1,1,1,1,1
1284,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,4,4,3,3,1,2.333333333,2,3,4,3,4,3,4,3,2.993115,0,0,0,0,0,0,1,1
1285,NA,2,NA,NA,NA,NA,NA,2,NA,b,2,0,0,1,4,3,6,3,4,2.333333333,1,1,1,4,4,1.75,2,2,1.794325,0,1,1,0,1,0,1,0
1286,NA,NA,NA,NA,NA,2,NA,NA,2,c,2,0,0,1,5,4,7,5,4,2.666666667,4,3,4,3,4,3.5,3,4,0.2849104,1,0,1,1,1,0,1,1
1287,NA,NA,NA,NA,1,NA,NA,1,NA,b,1,1,0,1,5,5,5,3,4,2.333333333,1,1,1,3,3,1.5,2,2,0.3577848,1,0,0,0,1,0,0,0
1288,NA,NA,4,NA,NA,NA,NA,NA,4,c,4,0,0,0,3,8,6,4,2,1.666666667,1,4,4,4,4,3.25,4,3,2.993115,0,0,1,1,0,0,1,1
